2.5999,-2.8948,2.6172,-5.5976,2.592,-7.1027,0.95229,-7.663,-1.192,-7.7182,-3.6877,-5.327,-3.7737,-2.6705,-1.2316,-0.75247,0.9855,-0.86313,0,0,0.17579,-6.873,-0.090811,-5.4049,-1.5644,-5.3739,-1.601,-4.0656,-3.6356,-7.2879
-1.1861,-0.44573,-1.1925,-0.38865,-1.1832,0.62093,-0.57291,1.0102,0.26655,1.0485,1.2542,-0.54248,1.2879,-0.39649,0.28239,0.065718,-0.58545,0.015205,0,0,-0.27624,0.46474,-0.17352,-0.49952,0.41509,-0.51675,0.42961,-0.69935,1.2338,0.74863
